Symbol,Security,GICS Sector,GICS Sub-Industry,Total Revenue,Gross Profit,Operating Income,Net Income,EBITDA,Interest Expense,Total Assets,Total Liabilities Net Minority Interest,Current Assets,Current Liabilities,Total Debt,Stockholders Equity,Inventory,Operating Cash Flow,Capital Expenditure,Free Cash Flow,Revenue Growth (YoY),Negative Equity Flag,Net Margin,Operating Margin,ROA,ROE,Current Ratio,Quick Ratio,Debt-to-Equity,Interest Coverage Ratio,Asset Turnover
MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,4026399000.0,2390646000.0,1118490000.0,869193000.0,1243034000.0,68515000.0,3712646000.0,3736282000.0,1362667000.0,1198116000.0,2152172000.0,-23636000.0,387228000.0,955772000.0,-107124000.0,848648000.0,0.0397788326036751,True,0.2158735386135353,0.2777891609847906,0.234116853586364,,1.13734145942463,0.8141440394753096,,16.32474640589652,1.0845092691304261
MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,17537683000.0,7790131000.0,1337847000.0,205862000.0,1717615000.0,419042000.0,41373786000.0,38097468000.0,4332424000.0,3512107000.0,31375801000.0,2429917000.0,124535000.0,2529378000.0,-1068927000.0,1460451000.0,0.0172348379938105,False,0.011738266679811695,0.07628413627957581,0.00497566260916997,0.08471976614839108,1.2335683394611838,1.1981095678463098,12.912293300553063,3.1926322421141555,0.4238839297907134
MCHP,Microchip Technology,Information Technology,Semiconductors,4713100000.0,2721100000.0,529800000.0,230000000.0,1178200000.0,215400000.0,14370100000.0,7937700000.0,2377600000.0,1136300000.0,5535200000.0,6432400000.0,1035400000.0,962100000.0,-91100000.0,871000000.0,0.0707697201017811,False,0.04880015276569562,0.11241009102289364,0.016005455772750362,0.03575648280579566,2.0924051746897825,1.1812021473202499,0.8605186244636528,2.4596100278551534,0.3279796243589119
MU,Micron Technology,Information Technology,Semiconductors,37378000000.0,14873000000.0,9809000000.0,8539000000.0,18483000000.0,477000000.0,82798000000.0,28633000000.0,28841000000.0,11454000000.0,15278000000.0,54165000000.0,8355000000.0,17525000000.0,-15857000000.0,1668000000.0,0.4885110111106686,False,0.22844989030980792,0.2624270961528172,0.1031305103988019,0.1576479276285424,2.5179849834119086,1.7885454862929981,0.28206406350964647,20.563941299790358,0.45143602502475905
MSFT,Microsoft,Information Technology,Systems Software,281724000000.0,193893000000.0,128528000000.0,101832000000.0,160165000000.0,2385000000.0,619003000000.0,275524000000.0,191131000000.0,141218000000.0,60588000000.0,343479000000.0,938000000.0,136162000000.0,-64551000000.0,71611000000.0,0.1493215623240672,False,0.3614601524896707,0.4562195624085985,0.16450970350709124,0.2964722734140952,1.3534464445042416,1.3468042317551587,0.17639506345366093,53.89014675052411,0.4551254194244616
MAA,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,2209126000.0,674245000.0,619438000.0,446909000.0,1267312000.0,185257000.0,11975383000.0,6135738000.0,120376000.0,1334529000.0,5429651000.0,5683253000.0,0.0,1078175000.0,-360238000.0,717937000.0,0.0082660319532271,False,0.20230127208678908,0.2803995788379658,0.03731897343074539,0.07863612617632894,0.0902011121526771,0.0902011121526771,0.9553773164770247,3.343668525345871,0.18447226280779497
MRNA,Moderna,Health Care,Biotechnology,1922000000.0,1054000000.0,-3074000000.0,-2822000000.0,-2543000000.0,10000000.0,12338000000.0,3688000000.0,6544000000.0,1987000000.0,1305000000.0,8650000000.0,153000000.0,-1873000000.0,-202000000.0,-2075000000.0,-0.3991872460143795,False,-1.4682622268470344,-1.599375650364204,-0.22872426649375913,-0.326242774566474,3.2934071464519374,3.2164066431806746,0.1508670520231214,-307.4,0.15577889447236182
TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,11140800000.0,4274600000.0,1630700000.0,-2139600000.0,-1544400000.0,247900000.0,22738400000.0,12195700000.0,2935500000.0,5310800000.0,6352300000.0,10230300000.0,715900000.0,1784400000.0,-716600000.0,1067800000.0,-0.0418164616840113,False,-0.19205084015510557,0.14637189429843458,-0.09409633043661823,-0.20914342687897716,0.5527415831889734,0.41794079987949084,0.620929982502957,6.578055667607907,0.48995531787636776
MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,38537000000.0,10935000000.0,3620000000.0,2451000000.0,4971000000.0,599000000.0,71487000000.0,45596000000.0,12951000000.0,21864000000.0,21804000000.0,25838000000.0,4419000000.0,4514000000.0,-1279000000.0,3235000000.0,0.0575176312395378,False,0.06360121441731323,0.09393569816020966,0.034285954089554746,0.09486028330366128,0.5923435784851812,0.3902305159165752,0.8438733648115179,6.043405676126878,0.539077034985382
MPWR,Monolithic Power Systems,Information Technology,Semiconductors,2790459000.0,1539741000.0,728636000.0,621483000.0,781149000.0,0.0,4194199000.0,662702000.0,2183802000.0,369365000.0,19972000.0,3531497000.0,564649000.0,838202000.0,-174941000.0,663261000.0,0.2643101807802093,False,0.2227171228819345,0.26111689868942706,0.1481768032465794,0.17598287638358465,5.912314377377391,4.383612415902968,0.0056553920334634295,,0.6653139252572422
MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,8294343000.0,4632195000.0,2419354000.0,1905432000.0,2533795000.0,0.0,9988945000.0,1734837000.0,5361084000.0,1447780000.0,,8254108000.0,799623000.0,2098177000.0,-157529000.0,1940648000.0,0.1069885404597989,False,0.22972669444704663,0.29168723791625206,0.19075407863392982,0.23084650697567805,3.7029686830872093,3.150658939894183,,,0.8303522544172582
MCO,Moody's Corporation,Financials,Financial Exchanges & Data,7718000000.0,5745000000.0,3462000000.0,2459000000.0,3891000000.0,281000000.0,15830000000.0,11625000000.0,5186000000.0,2981000000.0,7351000000.0,4054000000.0,0.0,2901000000.0,-326000000.0,2575000000.0,0.088882618510158,False,0.3186058564394921,0.44856180357605596,0.15533796588755527,0.6065614208189443,1.7396846695739685,1.7396846695739685,,,0.4875552747946936
MS,Morgan Stanley,Financials,Investment Banking & Brokerage,65966000000.0,,,16861000000.0,,49017000000.0,1420270000000.0,1307618000000.0,,,370538000000.0,111632000000.0,0.0,-17889000000.0,-2898000000.0,-20787000000.0,0.1448256711962652,False,0.25560137040293485,,0.011871686369493125,0.15104092016626058,,,,,0.046446098277088156
MOS,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,12052400000.0,1901900000.0,1078700000.0,540700000.0,2504300000.0,241500000.0,24480100000.0,12245900000.0,5237500000.0,3982800000.0,5279500000.0,12084900000.0,3363000000.0,824800000.0,-1359400000.0,-534600000.0,0.0835760779659798,False,0.044862434038033916,0.08950084630447049,0.022087328074640217,0.04474178520302195,1.3150296273978106,0.47064878979612335,0.43686749580054446,4.466666666666667,0.4923345901364782
MSI,Motorola Solutions,Information Technology,Communications Equipment,11682000000.0,6035000000.0,2959000000.0,2154000000.0,3597000000.0,360000000.0,19389000000.0,16962000000.0,6300000000.0,6078000000.0,9766000000.0,2410000000.0,983000000.0,2837000000.0,-265000000.0,2572000000.0,0.0799667190533419,False,0.18438623523369285,0.2532956685499058,0.11109391923255454,0.8937759336099586,1.0365251727541955,0.8747943402435011,4.052282157676348,8.219444444444445,0.6025065758935478
MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,3134459000.0,2584093000.0,1713567000.0,1202305000.0,1922715000.0,209889000.0,5702459000.0,8356999000.0,1644769000.0,1829713000.0,6309817000.0,-2654540000.0,0.0,1588446000.0,-129861000.0,1458585000.0,0.0974504644049566,True,0.38357655978272487,0.5466866850068863,0.21083974474871278,,0.8989218527714455,0.8989218527714455,,,0.5496679590331118
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,8262000000.0,3489000000.0,2433000000.0,1788000000.0,3131000000.0,354000000.0,31053000000.0,18821000000.0,8003000000.0,7961000000.0,9466000000.0,12227000000.0,0.0,2255000000.0,-266000000.0,1989000000.0,0.1164864864864864,False,0.21641249092229484,0.294480755265069,0.05757897787653367,0.14623374499059458,1.0052757191307624,1.0052757191307624,,,0.26606125012076126
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",6572000000.0,4613000000.0,1425000000.0,1186000000.0,1690000000.0,64000000.0,10823000000.0,9783000000.0,5851000000.0,4662000000.0,3491000000.0,1040000000.0,186000000.0,1506000000.0,-168000000.0,1338000000.0,0.0485003190810465,False,0.18046256847230677,0.21682897139379184,0.10958144691859928,1.1403846153846153,1.255040755040755,1.2151437151437152,3.356730769230769,22.265625,0.6072253534140257
NFLX,Netflix,Communication Services,Movies & Entertainment,45183036000.0,21907707000.0,13326603000.0,10981201000.0,30254617000.0,776510000.0,55596993000.0,28981505000.0,13020191000.0,10980930000.0,14462836000.0,26615488000.0,0.0,10149273000.0,-688220000.0,9461053000.0,0.1585106891967752,False,0.24303813935832022,0.29494704605507255,0.19751429722107453,0.41258687422902035,1.185709316059751,1.185709316059751,0.5433992418249104,17.16217820762128,0.8126884847890964
NEM,Newmont,Materials,Gold,22669000000.0,12063000000.0,11023000000.0,7085000000.0,14092000000.0,229000000.0,57121000000.0,23079000000.0,13066000000.0,5712000000.0,5589000000.0,33867000000.0,2689000000.0,10334000000.0,-3035000000.0,7299000000.0,0.213413981372444,False,0.31254135603687855,0.4862587674798183,0.12403494336583744,0.209200696843535,2.2874649859943976,1.816701680672269,0.16502790326866862,48.1353711790393,0.39685929868174574
NWSA,News Corp (Class A),Communication Services,Publishing,8452000000.0,,956000000.0,1180000000.0,1415000000.0,0.0,15504000000.0,6115000000.0,4811000000.0,2608000000.0,2940000000.0,8774000000.0,327000000.0,978000000.0,-407000000.0,571000000.0,0.0242365487154629,False,0.1396119261713204,0.11310932323710364,0.076109391124871,0.13448826077045817,1.8447085889570551,1.719325153374233,0.33508092090266695,,0.5451496388028896
NWS,News Corp (Class B),Communication Services,Publishing,8452000000.0,,956000000.0,1180000000.0,1415000000.0,0.0,15504000000.0,6115000000.0,4811000000.0,2608000000.0,2940000000.0,8774000000.0,327000000.0,978000000.0,-407000000.0,571000000.0,0.0242365487154629,False,0.1396119261713204,0.11310932323710364,0.076109391124871,0.13448826077045817,1.8447085889570551,1.719325153374233,0.33508092090266695,,0.5451496388028896
NEE,NextEra Energy,Utilities,Multi-Utilities,27412000000.0,17069000000.0,8020000000.0,6835000000.0,16043000000.0,4572000000.0,212721000000.0,146242000000.0,13584000000.0,22817000000.0,95619000000.0,54608000000.0,2420000000.0,12485000000.0,-9274000000.0,3211000000.0,0.1074213226679594,False,0.24934335327593754,0.2925725959433825,0.032131289341437844,0.12516481101670085,0.5953455756672656,0.48928430556164265,1.751007178435394,1.7541557305336832,0.12886362888478337
NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",46309000000.0,19790000000.0,3702000000.0,3219000000.0,4510000000.0,0.0,36579000000.0,23366000000.0,23362000000.0,10566000000.0,11018000000.0,13213000000.0,7489000000.0,3698000000.0,-430000000.0,3268000000.0,-0.0983801253845255,False,0.06951132609212032,0.07994126411712627,0.08800131222832773,0.24362370392794974,2.2110543251940187,1.5022714366837024,0.8338757284492545,,1.2659996172667378
NI,NiSource,Utilities,Multi-Utilities,6642200000.0,3347600000.0,1831900000.0,929500000.0,3045900000.0,661900000.0,35858700000.0,24198800000.0,2377200000.0,3457400000.0,16213500000.0,9450100000.0,449500000.0,2362300000.0,-3156100000.0,-793800000.0,0.2176128760242708,False,0.139938574568667,0.2757971756345789,0.02592118509594603,0.0983587475264812,0.6875686932376931,0.5575577023196622,1.7156961301996805,2.767638616105152,0.1852325934849841
NDSN,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,2791687000.0,1539784000.0,724270000.0,484474000.0,852327000.0,104156000.0,5917681000.0,2874110000.0,1242851000.0,758260000.0,2092358000.0,3043571000.0,444814000.0,719175000.0,-58060000.0,661115000.0,0.0378323378270216,False,0.1735416613681978,0.25943811036122605,0.08186889425097432,0.15917946386005125,1.639082900324427,1.052458259699839,0.6874681090074783,6.953704059295672,0.47175354670182457
NSC,Norfolk Southern,Industrials,Rail Transportation,12180000000.0,4427000000.0,4571000000.0,2873000000.0,5850000000.0,792000000.0,45236000000.0,29689000000.0,3198000000.0,3775000000.0,17305000000.0,15547000000.0,271000000.0,4361000000.0,-2204000000.0,2157000000.0,0.0047018064835436,False,0.2358784893267652,0.37528735632183907,0.06351136263153241,0.18479449411462018,0.8471523178807947,0.775364238410596,1.1130764777770632,5.771464646464646,0.2692545760014148
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,8086400000.0,,,1736900000.0,,6213600000.0,177132700000.0,164174800000.0,,,13994200000.0,12957900000.0,0.0,5533500000.0,-774200000.0,4759300000.0,-0.024606774100164,False,0.2147927384250099,,0.00980564288807205,0.13404178146150225,,,,,0.04565164986476241
NOC,Northrop Grumman,Industrials,Aerospace & Defense,41954000000.0,8313000000.0,4280000000.0,4182000000.0,7205000000.0,665000000.0,51377000000.0,34703000000.0,15287000000.0,13882000000.0,17019000000.0,16674000000.0,1309000000.0,4757000000.0,-1450000000.0,3307000000.0,0.0224453488655472,False,0.09968060256471373,0.1020164942556133,0.08139829106409482,0.250809643756747,1.1012102002593287,1.0069154300533065,1.0206908960057575,6.43609022556391,0.8165910816123947
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",9827592000.0,4188429000.0,1560868000.0,423246000.0,2544335000.0,953506000.0,22541401000.0,20331513000.0,1138541000.0,5452577000.0,14606176000.0,2209888000.0,138181000.0,2089746000.0,-3259606000.0,-1169860000.0,0.0367039883641285,False,0.04306711145517641,0.15882507128908077,0.018776383952355046,0.1915237333294719,0.20880787194752132,0.1834655429900394,6.609464371045048,1.6369776383158574,0.43597964474346557
NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,30713000000.0,5952000000.0,1944000000.0,864000000.0,3281000000.0,741000000.0,29140000000.0,27459000000.0,13147000000.0,8029000000.0,16622000000.0,1681000000.0,461000000.0,1913000000.0,-1148000000.0,765000000.0,0.0918236757909704,False,0.028131410152052876,0.06329567284211897,0.02964996568291009,0.5139797739440809,1.637439282600573,1.5800224187320961,9.888161808447352,2.623481781376518,1.0539807824296499
NUE,Nucor,Materials,Steel,32494000000.0,3878000000.0,2659000000.0,1744000000.0,4218000000.0,170000000.0,35104000000.0,12980000000.0,11765000000.0,4004000000.0,7121000000.0,20936000000.0,5462000000.0,3234000000.0,-3422000000.0,-188000000.0,0.0572655690765927,False,0.05367144703637595,0.08183049178309842,0.04968094804010939,0.08330149025601834,2.938311688311688,1.5741758241758241,0.34013183034008404,15.641176470588235,0.9256494986326345
NVDA,Nvidia,Information Technology,Semiconductors,215938000000.0,153463000000.0,130387000000.0,120067000000.0,144552000000.0,259000000.0,206803000000.0,49510000000.0,125605000000.0,32163000000.0,11040000000.0,157293000000.0,21403000000.0,102718000000.0,-6042000000.0,96676000000.0,0.654735357900948,False,0.5560253406070261,0.6038168363141272,0.5805863551302447,0.7633333969089534,3.905263812455306,3.239809719242608,0.07018748450344262,503.42471042471044,1.0441724733200195
NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,10341845000.0,2388444000.0,1689318000.0,1339816000.0,1815277000.0,28835000.0,5856930000.0,1992061000.0,5136237000.0,939168000.0,1052893000.0,3864869000.0,1723560000.0,1121320000.0,-24508000.0,1096812000.0,-0.0191326069696879,False,0.1295528989266422,0.16334783590355492,0.2287573865489258,0.3466653074140417,5.468922493100276,3.6337236788306244,0.2724265686624825,58.585677128489685,1.7657450234167047
NXPI,NXP Semiconductors,Information Technology,Semiconductors,12269000000.0,6716000000.0,3035000000.0,2021000000.0,3961000000.0,466000000.0,26560000000.0,16109000000.0,7940000000.0,3881000000.0,12222000000.0,10056000000.0,2577000000.0,2820000000.0,-537000000.0,2283000000.0,-0.027350562866656,False,0.16472410139375662,0.2473714239139294,0.07609186746987952,0.20097454256165473,2.045864467920639,1.3818603452718372,1.2153937947494033,6.512875536480687,0.4619352409638554
ORLY,O’Reilly Automotive,Consumer Discretionary,Automotive Retail,17781992000.0,9174141000.0,3460612000.0,2538209000.0,3986465000.0,235064000.0,16538253000.0,17301605000.0,6744277000.0,8775821000.0,8491499000.0,-763352000.0,5731385000.0,2761993000.0,-1168815000.0,1593178000.0,0.0642495944723634,True,0.14274041963352588,0.19461329191915056,0.15347503753872915,,0.7685066730508747,0.11541848905076801,,14.7219991151346,1.075203771522905
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,21593000000.0,7543000000.0,3722000000.0,2326000000.0,11664000000.0,1079000000.0,84186000000.0,47588000000.0,8827000000.0,9428000000.0,23351000000.0,36034000000.0,1823000000.0,10532000000.0,-6427000000.0,4105000000.0,-0.0193469276533902,False,0.10772009447506137,0.17237067568193395,0.02762929703276079,0.06455014708331021,0.9362537123462028,0.7428935086974968,0.6480268635177887,3.449490268767377,0.25649157817214263
ODFL,Old Dominion,Industrials,Cargo Ground Transportation,5496389000.0,1815364000.0,1361045000.0,1023703000.0,1726295000.0,296000.0,5470160000.0,1159103000.0,694833000.0,483906000.0,39995000.0,4311057000.0,0.0,1370133000.0,-415034000.0,955099000.0,-0.0547603447060179,False,0.18625009983827565,0.247625304540854,0.187143154862015,0.23745986193177218,1.4358842419808806,1.4358842419808806,0.009277307166200772,4598.125,1.0047949237316642
